date,url,comment
2020.01.29,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=2420&page=16#section1,▶ 현재시간 9시 04분 동구바이오제약 현재가 18200원 기준 매수!!      
2020.01.28,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=2280&page=16#section1,▶ 현재시간 9시 01분 서린바이오 현재가 13600원 기준 매수!!      
2020.01.28,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=2280&page=16#section1,▶ 현재시간 9시 02분 나노켐텍 현재가 3740원 기준 매수!!     
2020.01.28,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=2280&page=16#section1,▶ 현재시간 9시 03분 오공 현재가 6990원 기준 매수!!    
2020.01.28,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=2280&page=16#section1,▶ 현재시간 9시 05분 파루 현재가 4230원 기준 매수!!   
2020.01.23,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=2179&page=16#section1,▶ 현재시간 9시 00분 엑세스바이오 현재가 2450원 기준 매수!!        
2020.01.23,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=2179&page=16#section1,▶ 현재시간 9시 01분 남선알미늄 현재가 4560원 기준 매수!!     
2020.01.23,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=2179&page=16#section1,▶ 현재시간 9시 02분 케이엠 현재가 10700원 기준 매수!!      
2020.01.23,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=2179&page=16#section1,▶ 현재시간 9시 04분 바이오리더스 현재가 7300원 기준 매수!!     
2020.01.22,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=2061&page=16#section1,▶ 현재시간 9시 00분 국제약품 현재가 6060원 기준 매수!!       
2020.01.22,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=2061&page=16#section1,▶ 현재시간 9시 01분 진매트릭스 현재가 3830원 기준 매수!!      
2020.01.22,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=2061&page=16#section1,▶ 현재시간 9시 02분 고려제약 현재가 12200원 기준 매수!!      
2020.01.22,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=2061&page=16#section1,▶ 현재시간 9시 04분 하이텍팜 현재가 13200원 기준 매수!!      
2020.01.21,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=1937&page=17#section1,▶ 현재시간 9시 00분 로체시스템즈 현재가 6180원 기준 매수!!  
2020.01.21,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=1937&page=17#section1,▶ 현재시간 9시 01분 케이엠제약 현재가 3270원 기준 매수!!   
2020.01.21,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=1937&page=17#section1,▶ 현재시간 9시 02분 고려제약 현재가 10750원 기준 매수!!    
2020.01.21,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=1937&page=17#section1,▶ 현재시간 9시 04분 오공 현재가 5400원 기준 매수!!     
2020.01.20,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=1818&page=17#section1,▶ 현재시간 9시 00분 진매트릭스 현재가 2550원 기준 매수!!      
2020.01.20,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=1818&page=17#section1,▶ 현재시간 9시 01분 진양제약 현재가 5450원 기준 매수!!     
2020.01.20,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=1818&page=17#section1,▶ 현재시간 9시 02분 리메드 현재가 22100원 기준 매수!!      
2020.01.20,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=1818&page=17#section1,▶ 현재시간 9시 03분 파루 현재가 3370원 기준 매수!!       
2020.01.17,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=1723&page=17#section1,▶ 현재시간 9시 00분 한네트 현재가 3400원 기준 매수!!     
2020.01.17,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=1723&page=17#section1,▶ 현재시간 9시 01분 케이씨티 현재가 2400원 기준 매수!!      
2020.01.17,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=1723&page=17#section1,▶ 현재시간 9시 02분 우리들휴브레인 현재가 4600원 기준 매수!!       
2020.01.17,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=1723&page=17#section1,▶ 현재시간 9시 03분 팜스빌 현재가 12750원 기준 매수!!   
2020.01.16,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=1611&page=17#section1,▶ 현재시간 9시 01분 우리들휴브레인 현재가 3900원 기준 매수!!       
2020.01.16,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=1611&page=17#section1,▶ 현재시간 9시 02분 메가엠디 현재가 3500원 기준 매수!!        
2020.01.16,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=1611&page=17#section1,▶ 현재시간 9시 03분 에스코넥 현재가 1960원 기준 매수!!   
2020.01.15,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=1510&page=17#section1,▶ 현재시간 9시 00분 지엠비코리아 현재가 5600원 기준 매수!!      
2020.01.15,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=1510&page=17#section1,▶ 현재시간 9시 01분 까뮤이앤씨 현재가 1560원 기준 매수!!      
2020.01.15,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=1510&page=17#section1,▶ 현재시간 9시 03분 머큐리 현재가 10000원 기준 매수!!    
2020.01.15,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=1510&page=17#section1,▶ 현재시간 9시 04분 대우부품 현재가 2560원 기준 매수!!     
2020.01.14,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=1383&page=17#section1,▶ 현재시간 9시 00분 제넨바이오 현재가 2150원 기준 매수!!     
2020.01.14,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=1383&page=17#section1,▶ 현재시간 9시 01분 에이디테크놀러지 현재가 23600원 기준 매수!!     
2020.01.14,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=1383&page=17#section1,▶ 현재시간 9시 02분 컬러레이 현재가 2245원 기준 매수!!      
